Crash Year,Crash Month,Crash Day,Time of Day,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Highway Class,Highway Number,Speed Limit at Crash Site,Weather Conditions (2016+),Worst Injury in Crash,Traffic Control,Trafficway,Crash Type
2012,July,2,1:00 AM - 2:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-3,35,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,March,22,4:00 PM - 5:00 PM,Wayne County: River Rouge,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,One-way trafficway,Single motor vehicle
2012,February,2,5:00 PM - 6:00 PM,Wayne County: Plymouth Twp.,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other / unknown
2012,October,17,3:00 PM - 4:00 PM,Wayne County: Dearborn Heights,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,April,30,11:00 PM - 12:00 midnight,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-5,35,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,May,17,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Other / unknown
2012,May,30,11:00 PM - 12:00 midnight,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Other / unknown
2012,August,25,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,December,10,10:00 AM - 11:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,35,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,December,12,7:00 PM - 8:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,July,15,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2012,September,1,11:00 PM - 12:00 midnight,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Michigan route,M-85,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2012,December,5,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2012,December,9,5:00 AM - 6:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Michigan route,M-1,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2012,February,11,6:00 PM - 7:00 PM,Wayne County: Southgate,Not intersection crash,Not hit-and-run,Dark lighted,Interstate route,M-75\I-75\I-75BL\I-75BS,70,Uncoded & errors,Possible injury (C),None,"Divided highway, median strip, with traffic barrier",Other / unknown
2012,September,25,8:00 AM - 9:00 AM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,April,24,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,September,11,10:00 AM - 11:00 AM,Wayne County: Lincoln Park,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-39,15,Uncoded & errors,Suspected serious injury (A),None,One-way trafficway,Single motor vehicle
2012,June,21,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,April,22,12:00 noon - 1:00 PM,Wayne County: Redford Twp.,Intersection crash,Not hit-and-run,Daylight,U.S. route,M-24\US-24\US-24BR,45,Uncoded & errors,No injury (O),Signal,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2012,January,10,7:00 AM - 8:00 AM,Wayne County: Garden City,Intersection crash,Not hit-and-run,Dawn,Michigan route,M-153,40,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,November,13,6:00 PM - 7:00 PM,Wayne County: Livonia,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,December,7,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,November,24,8:00 PM - 9:00 PM,Wayne County: Westland,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2012,May,14,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2012,September,23,9:00 PM - 10:00 PM,Wayne County: Livonia,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-14\M-14old,25,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,March,22,8:00 PM - 9:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,Michigan route,M-3,35,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,February,3,6:00 AM - 7:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2012,September,8,5:00 AM - 6:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),None,One-way trafficway,Other / unknown
2012,May,18,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2012,December,20,7:00 PM - 8:00 PM,Wayne County: Westland,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2012,March,9,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),Signal,One-way trafficway,Single motor vehicle
2012,July,25,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,May,14,7:00 PM - 8:00 PM,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),None,One-way trafficway,Single motor vehicle
2012,November,20,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,October,15,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,March,21,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,January,1,6:00 AM - 7:00 AM,Wayne County: Livonia,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,May,31,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Other / unknown
2012,January,6,11:00 AM - 12:00 noon,Wayne County: Grosse Pointe,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,December,26,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Sideswipe same direction
2012,April,11,12:00 noon - 1:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Interstate route,M-96\I-96\I-96BS,70,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2012,February,2,7:00 PM - 8:00 PM,Wayne County: Garden City,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-153,40,Uncoded & errors,Suspected serious injury (A),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2012,August,24,10:00 PM - 11:00 PM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,August,7,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,February,6,4:00 PM - 5:00 PM,Wayne County: Inkster,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,May,26,2:00 AM - 3:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-3,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,September,11,2:00 PM - 3:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Rear-end
2012,October,1,1:00 PM - 2:00 PM,Wayne County: Trenton,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,June,4,11:00 PM - 12:00 midnight,Wayne County: Highland Park,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,July,18,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,August,13,9:00 PM - 10:00 PM,Wayne County: Dearborn Heights,Intersection crash,Hit-and-run,Daylight,Michigan route,M-153,40,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,June,22,11:00 AM - 12:00 noon,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Head-on / left turn
2012,June,21,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,December,7,11:00 PM - 12:00 midnight,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),Signal,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2012,December,1,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,February,21,11:00 AM - 12:00 noon,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Interstate route,M-94\I-94\I-94BL\I-94BR,55,Uncoded & errors,Possible injury (C),None,"Divided highway, median strip, with traffic barrier",Rear-end
2012,June,30,10:00 PM - 11:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,September,11,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,One-way trafficway,Other / unknown
2012,July,10,8:00 AM - 9:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-5,35,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,April,13,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Head-on / left turn
2012,March,23,10:00 PM - 11:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-96\I-96\I-96BS,35,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,October,19,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,March,14,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,February,21,7:00 PM - 8:00 PM,Wayne County: Wayne,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,March,13,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,Michigan route,M-3,30,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,October,31,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dawn,"County road, city street, or unknown",Local road or unknown,20,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,February,28,3:00 AM - 4:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,September,15,8:00 PM - 9:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-1,Uncoded & errors,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,February,22,8:00 PM - 9:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,August,29,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dawn,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,One-way trafficway,Other / unknown
2012,February,27,8:00 AM - 9:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,U.S. route,M-12\US-12\US-12BL\US-12BR,30,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Other / unknown
2012,October,11,3:00 PM - 4:00 PM,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,February,21,12:00 noon - 1:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-102\US-102,40,Uncoded & errors,No injury (O),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,September,18,4:00 PM - 5:00 PM,Wayne County: Wood Haven,Intersection crash,Not hit-and-run,Daylight,Interstate route,M-75\I-75\I-75BL\I-75BS,Uncoded & errors,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,August,21,8:00 AM - 9:00 AM,Wayne County: Grosse Pointe Farms,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,November,2,11:00 PM - 12:00 midnight,Wayne County: Harper Woods,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,May,16,12:00 noon - 1:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),Stop sign,Not physically divided (two-way trafficway),Other / unknown
2012,May,14,7:00 AM - 8:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2012,January,11,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2012,November,9,9:00 AM - 10:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2012,October,12,5:00 AM - 6:00 AM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2012,October,19,7:00 PM - 8:00 PM,Wayne County: Northville,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,March,31,12:00 noon - 1:00 PM,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2012,February,10,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Interstate route,M-75\I-75\I-75BL\I-75BS,55,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, with traffic barrier",Other / unknown
2012,May,19,12:00 noon - 1:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2012,June,19,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,May,15,2:00 AM - 3:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Rear-end
2012,September,3,9:00 PM - 10:00 PM,Wayne County: Wood Haven,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,December,14,4:00 PM - 5:00 PM,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2012,October,19,2:00 AM - 3:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2012,July,13,8:00 PM - 9:00 PM,Wayne County: Wyandotte,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Signal,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2012,May,19,5:00 PM - 6:00 PM,Wayne County: Westland,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,November,7,1:00 PM - 2:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,July,19,9:00 PM - 10:00 PM,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-153,40,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,December,6,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Interstate route,M-94\I-94\I-94BL\I-94BR,55,Uncoded & errors,Suspected minor injury (B),None,"Divided highway, median strip, with traffic barrier",Other / unknown
2012,February,27,8:00 AM - 9:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Michigan route,M-53,30,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,June,6,7:00 PM - 8:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Michigan route,M-5,35,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other / unknown
2012,October,6,11:00 AM - 12:00 noon,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,May,16,6:00 PM - 7:00 PM,Wayne County: Grosse Pointe Shores,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2012,October,25,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,30,Uncoded & errors,No injury (O),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,March,13,8:00 AM - 9:00 AM,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,May,30,2:00 PM - 3:00 PM,Wayne County: Livonia,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2012,January,27,10:00 PM - 11:00 PM,Wayne County: Westland,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,November,20,6:00 PM - 7:00 PM,Wayne County: Westland,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,February,22,2:00 PM - 3:00 PM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,August,7,6:00 AM - 7:00 AM,Wayne County: Taylor,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2012,July,22,4:00 AM - 5:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Michigan route,M-10\US-10\US-10BR,30,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2012,January,18,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,No injury (O),Signal,Not physically divided (two-way trafficway),Other / unknown
2012,September,24,7:00 AM - 8:00 AM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2012,October,17,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2012,October,24,7:00 AM - 8:00 AM,Wayne County: Redford Twp.,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,10,Uncoded & errors,No injury (O),None,One-way trafficway,Single motor vehicle
2012,May,22,3:00 PM - 4:00 PM,Wayne County: Redford Twp.,Not intersection crash,Hit-and-run,Daylight,U.S. route,M-24\US-24\US-24BR,45,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, without traffic barrier",Other / unknown
2012,April,17,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Angle
